# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.25999999999999995, mej = 0.023201562933498177, Ye = 0.45, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I
26.800000 122.112085 84.185630 60.301413 45.179810 35.986696 30.253163 18.705177 8.564202 2.020537 117.556179 94.738763 70.313109 57.404271 35.062736
26.850000 122.365389 84.372511 60.446121 45.297585 36.087964 30.344064 18.774960 8.615016 2.058721 117.801529 94.944179 70.475539 57.543836 35.162337
26.900000 122.618665 84.559372 60.590816 45.415351 36.189224 30.434959 18.844739 8.665829 2.096908 118.046852 95.149574 70.637953 57.683388 35.261931
26.950000 122.871912 84.746215 60.735498 45.533108 36.290477 30.525848 18.914516 8.716643 2.135096 118.292148 95.354947 70.800352 57.822929 35.361518
27.000000 123.125132 84.933039 60.880166 45.650855 36.391724 30.616732 18.984290 8.767457 2.173286 118.537416 95.560299 70.962735 57.962457 35.461099
27.050000 123.378323 85.119844 61.024822 45.768593 36.492963 30.707610 19.054061 8.818270 2.211477 118.782657 95.765629 71.125102 58.101972 35.560673
27.100000 123.631486 85.306629 61.169464 45.886322 36.594195 30.798482 19.123829 8.869083 2.249670 119.027872 95.970938 71.287454 58.241475 35.660239
27.150000 123.884621 85.493396 61.314094 46.004041 36.695420 30.889349 19.193595 8.919897 2.287865 119.273060 96.176226 71.449791 58.380966 35.759799
27.200000 124.137729 85.680145 61.458710 46.121751 36.796638 30.980210 19.263358 8.970710 2.326061 119.518221 96.381492 71.612112 58.520444 35.859352
27.250000 124.390809 85.866874 61.603313 46.239452 36.897848 31.071065 19.333118 9.021523 2.364259 119.763355 96.586737 71.774418 58.659911 35.958898
27.300000 124.643861 86.053585 61.747904 46.357143 36.999052 31.161915 19.402876 9.072335 2.402458 120.008462 96.791960 71.936708 58.799365 36.058438
27.350000 124.896885 86.240278 61.892481 46.474825 37.100249 31.252759 19.472631 9.123148 2.440659 120.253543 96.997163 72.098983 58.938806 36.157971
27.400000 125.149882 86.426951 62.037046 46.592498 37.201439 31.343598 19.542383 9.173960 2.478861 120.498598 97.202344 72.261243 59.078236 36.257496
27.450000 125.402851 86.613606 62.181598 46.710162 37.302622 31.434431 19.612132 9.224772 2.517065 120.743626 97.407505 72.423488 59.217653 36.357016
27.500000 125.655793 86.800243 62.326137 46.827816 37.403798 31.525258 19.681879 9.275585 2.555271 120.988628 97.612644 72.585717 59.357059 36.456528
27.550000 125.908707 86.986861 62.470663 46.945462 37.504967 31.616080 19.751622 9.326396 2.593478 121.233603 97.817763 72.747931 59.496452 36.556034
27.600000 126.161595 87.173461 62.615177 47.063098 37.606129 31.706896 19.821364 9.377208 2.631686 121.478553 98.022861 72.910131 59.635833 36.655533
27.650000 126.414455 87.360043 62.759677 47.180725 37.707284 31.797707 19.891102 9.428020 2.669896 121.723476 98.227938 73.072315 59.775202 36.755025
27.700000 126.667288 87.546606 62.904165 47.298343 37.808432 31.888513 19.960838 9.478831 2.708108 121.968373 98.432994 73.234484 59.914560 36.854511
27.750000 126.920094 87.733151 63.048641 47.415952 37.909573 31.979312 20.030571 9.529642 2.746321 122.213244 98.638029 73.396638 60.053905 36.953990
27.800000 127.172873 87.919678 63.193104 47.533552 38.010708 32.070107 20.100301 9.580453 2.784535 122.458090 98.843044 73.558777 60.193238 37.053462
27.850000 127.425625 88.106187 63.337554 47.651143 38.111836 32.160895 20.170028 9.631264 2.822751 122.702909 99.048038 73.720901 60.332560 37.152928
27.900000 127.678350 88.292677 63.481992 47.768724 38.212956 32.251679 20.239753 9.682074 2.860968 122.947703 99.253012 73.883010 60.471869 37.252387
27.950000 127.931049 88.479150 63.626417 47.886297 38.314070 32.342457 20.309476 9.732884 2.899187 123.192470 99.457965 74.045105 60.611167 37.351839
28.000000 128.183720 88.665604 63.770830 48.003861 38.415177 32.433229 20.379195 9.783694 2.937407 123.437213 99.662898 74.207184 60.750453 37.451285
28.050000 128.436366 88.852041 63.915230 48.121416 38.516278 32.523996 20.448912 9.834504 2.975629 123.681929 99.867811 74.369249 60.889727 37.550724
28.100000 128.688984 89.038460 64.059618 48.238962 38.617371 32.614757 20.518626 9.885314 3.013852 123.926620 100.072703 74.531299 61.028989 37.650157
28.150000 128.941576 89.224860 64.203993 48.356499 38.718458 32.705514 20.588337 9.936123 3.052077 124.171286 100.277575 74.693335 61.168240 37.749583
28.200000 129.194142 89.411243 64.348356 48.474027 38.819538 32.796264 20.658046 9.986932 3.090302 124.415927 100.482426 74.855356 61.307478 37.849002
28.250000 129.446682 89.597609 64.492707 48.591547 38.920611 32.887009 20.727752 10.037741 3.128530 124.660542 100.687258 75.017362 61.446706 37.948415
28.300000 129.699195 89.783956 64.637045 48.709057 39.021678 32.977749 20.797455 10.088550 3.166758 124.905131 100.892069 75.179353 61.585921 38.047822
28.350000 129.951682 89.970286 64.781371 48.826559 39.122738 33.068484 20.867156 10.139358 3.204988 125.149696 101.096860 75.341330 61.725125 38.147222
28.400000 130.204142 90.156598 64.925685 48.944051 39.223791 33.159213 20.936854 10.190166 3.243219 125.394235 101.301631 75.503293 61.864317 38.246615
28.450000 130.456577 90.342893 65.069987 49.061535 39.324837 33.249937 21.006549 10.240974 3.281452 125.638750 101.506383 75.665241 62.003498 38.346003
28.500000 130.708986 90.529170 65.214276 49.179011 39.425877 33.340655 21.076242 10.291782 3.319686 125.883239 101.711114 75.827174 62.142667 38.445383
28.550000 130.961369 90.715429 65.358554 49.296477 39.526910 33.431368 21.145932 10.342589 3.357921 126.127704 101.915826 75.989093 62.281825 38.544757
28.600000 131.213726 90.901671 65.502819 49.413935 39.627936 33.522076 21.215619 10.393396 3.396158 126.372143 102.120517 76.150998 62.420971 38.644125
28.650000 131.466057 91.087896 65.647072 49.531384 39.728956 33.612778 21.285303 10.444203 3.434396 126.616558 102.325189 76.312888 62.560106 38.743486
28.700000 131.718362 91.274103 65.791313 49.648824 39.829969 33.703475 21.354985 10.495010 3.472635 126.860948 102.529842 76.474764 62.699229 38.842841
28.750000 131.970642 91.460293 65.935541 49.766256 39.930976 33.794167 21.424665 10.545816 3.510876 127.105314 102.734474 76.636626 62.838341 38.942189
28.800000 132.222896 91.646465 66.079758 49.883679 40.031976 33.884853 21.494341 10.596622 3.549118 127.349654 102.939087 76.798474 62.977441 39.041532
28.850000 132.475125 91.832620 66.223963 50.001093 40.132969 33.975534 21.564015 10.647427 3.587361 127.593971 103.143680 76.960307 63.116530 39.140867
28.900000 132.727328 92.018758 66.368156 50.118499 40.233956 34.066210 21.633686 10.698233 3.625605 127.838262 103.348254 77.122126 63.255608 39.240196
28.950000 132.979505 92.204879 66.512337 50.235896 40.334936 34.156880 21.703355 10.749038 3.663851 128.082530 103.552809 77.283931 63.394674 39.339519
29.000000 133.231658 92.390983 66.656506 50.353284 40.435910 34.247546 21.773021 10.799842 3.702098 128.326773 103.757343 77.445722 63.533730 39.438836
29.050000 133.483785 92.577070 66.800663 50.470664 40.536877 34.338206 21.842684 10.850647 3.740346 128.570991 103.961859 77.607499 63.672774 39.538146
29.100000 133.735887 92.763139 66.944808 50.588036 40.637837 34.428860 21.912345 10.901451 3.778595 128.815186 104.166355 77.769262 63.811806 39.637450
29.150000 133.987963 92.949192 67.088942 50.705398 40.738791 34.519510 21.982003 10.952255 3.816846 129.059356 104.370832 77.931011 63.950828 39.736748
29.200000 134.240015 93.135228 67.233063 50.822753 40.839739 34.610154 22.051658 11.003058 3.855098 129.303502 104.575290 78.092745 64.089838 39.836039
29.250000 134.492042 93.321246 67.377173 50.940099 40.940680 34.700793 22.121311 11.053861 3.893351 129.547624 104.779728 78.254466 64.228837 39.935324
29.300000 134.744043 93.507248 67.521271 51.057436 41.041615 34.791427 22.190961 11.104664 3.931605 129.791722 104.984148 78.416173 64.367825 40.034603
29.350000 134.996020 93.693233 67.665357 51.174765 41.142543 34.882056 22.260609 11.155466 3.969861 130.035796 105.188548 78.577866 64.506802 40.133876
29.400000 135.247972 93.879201 67.809432 51.292085 41.243465 34.972679 22.330253 11.206268 4.008117 130.279847 105.392929 78.739545 64.645768 40.233142
29.450000 135.499899 94.065152 67.953495 51.409397 41.344380 35.063298 22.399896 11.257070 4.046375 130.523873 105.597291 78.901211 64.784723 40.332402
29.500000 135.751801 94.251087 68.097546 51.526701 41.445289 35.153911 22.469535 11.307872 4.084634 130.767876 105.801635 79.062862 64.923666 40.431656
29.550000 136.003678 94.437005 68.241586 51.643996 41.546191 35.244519 22.539172 11.358673 4.122894 131.011855 106.005959 79.224500 65.062599 40.530904
29.600000 136.255531 94.622906 68.385614 51.761283 41.647088 35.335122 22.608806 11.409473 4.161156 131.255810 106.210264 79.386124 65.201521 40.630145
29.650000 136.507360 94.808791 68.529630 51.878561 41.747977 35.425719 22.678438 11.460274 4.199418 131.499741 106.414551 79.547735 65.340431 40.729380
29.700000 136.759164 94.994659 68.673635 51.995832 41.848861 35.516312 22.748067 11.511074 4.237682 131.743650 106.618819 79.709331 65.479331 40.828610
29.750000 137.010943 95.180511 68.817628 52.113093 41.949738 35.606899 22.817693 11.561873 4.275947 131.987534 106.823068 79.870915 65.618220 40.927832
29.800000 137.262699 95.366346 68.961610 52.230347 42.050608 35.697481 22.887317 11.612673 4.314212 132.231395 107.027298 80.032484 65.757098 41.027049
29.850000 137.514429 95.552164 69.105581 52.347592 42.151472 35.788059 22.956938 11.663472 4.352479 132.475233 107.231510 80.194040 65.895965 41.126260
29.900000 137.766136 95.737966 69.249540 52.464829 42.252330 35.878631 23.026557 11.714270 4.390748 132.719048 107.435703 80.355582 66.034822 41.225464
29.950000 138.017818 95.923752 69.393487 52.582058 42.353182 35.969198 23.096173 11.765068 4.429017 132.962839 107.639878 80.517111 66.173667 41.324663
30.000000 138.269477 96.109522 69.537423 52.699278 42.454027 36.059759 23.165786 11.815866 4.467287 133.206607 107.844034 80.678627 66.312502 41.423855
30.050000 138.521111 96.295275 69.681348 52.816490 42.554866 36.150316 23.235397 11.866663 4.505559 133.450352 108.048171 80.840129 66.451326 41.523041
30.100000 138.772721 96.481012 69.825261 52.933694 42.655699 36.240868 23.305005 11.917460 4.543831 133.694074 108.252290 81.001617 66.590139 41.622221
30.150000 139.024307 96.666732 69.969164 53.050890 42.756526 36.331415 23.374611 11.968257 4.582105 133.937772 108.456391 81.163092 66.728941 41.721395
30.200000 139.275869 96.852437 70.113054 53.168078 42.857346 36.421956 23.444214 12.019053 4.620379 134.181448 108.660474 81.324554 66.867733 41.820563
30.250000 139.527408 97.038125 70.256934 53.285257 42.958160 36.512493 23.513814 12.069849 4.658655 134.425101 108.864538 81.486003 67.006514 41.919725
30.300000 139.778922 97.223797 70.400802 53.402429 43.058968 36.603024 23.583412 12.120644 4.696932 134.668731 109.068583 81.647438 67.145285 42.018881
30.350000 140.030413 97.409453 70.544659 53.519592 43.159769 36.693551 23.653007 12.171439 4.735210 134.912338 109.272611 81.808860 67.284044 42.118031
30.400000 140.281880 97.595093 70.688505 53.636747 43.260564 36.784072 23.722600 12.222234 4.773488 135.155922 109.476620 81.970268 67.422793 42.217175
30.450000 140.533324 97.780717 70.832340 53.753894 43.361353 36.874589 23.792190 12.273028 4.811768 135.399484 109.680612 82.131664 67.561532 42.316312
30.500000 140.784744 97.966325 70.976163 53.871033 43.462136 36.965100 23.861777 12.323821 4.850049 135.643023 109.884585 82.293046 67.700260 42.415444
30.550000 141.036140 98.151917 71.119975 53.988164 43.562913 37.055607 23.931362 12.374615 4.888331 135.886539 110.088540 82.454415 67.838977 42.514570
30.600000 141.287513 98.337493 71.263777 54.105287 43.663684 37.146108 24.000944 12.425408 4.926614 136.130033 110.292477 82.615771 67.977684 42.613690
30.650000 141.538863 98.523053 71.407567 54.222402 43.764448 37.236604 24.070524 12.476200 4.964898 136.373504 110.496396 82.777114 68.116381 42.712804
30.700000 141.790189 98.708598 71.551346 54.339508 43.865206 37.327096 24.140101 12.526992 5.003183 136.616953 110.700297 82.938444 68.255067 42.811912
30.750000 142.041492 98.894126 71.695114 54.456607 43.965958 37.417583 24.209675 12.577783 5.041469 136.860379 110.904180 83.099761 68.393742 42.911014
30.800000 142.292772 99.079639 71.838871 54.573698 44.066705 37.508064 24.279247 12.628575 5.079756 137.103783 111.108046 83.261064 68.532407 43.010110
30.850000 142.544028 99.265136 71.982617 54.690781 44.167444 37.598541 24.348816 12.679365 5.118044 137.347165 111.311893 83.422355 68.671062 43.109200
30.900000 142.795261 99.450618 72.126352 54.807856 44.268178 37.689012 24.418383 12.730156 5.156332 137.590524 111.515723 83.583633 68.809706 43.208284
30.950000 143.046471 99.636084 72.270076 54.924923 44.368906 37.779479 24.487947 12.780945 5.194622 137.833861 111.719535 83.744898 68.948340 43.307362
31.000000 143.297659 99.821534 72.413789 55.041982 44.469628 37.869941 24.557509 12.831735 5.232913 138.077177 111.923330 83.906150 69.086963 43.406435
31.050000 143.548823 100.006968 72.557491 55.159033 44.570343 37.960398 24.627068 12.882523 5.271205 138.320470 112.127106 84.067389 69.225576 43.505501
31.100000 143.799964 100.192387 72.701183 55.276076 44.671053 38.050850 24.696624 12.933312 5.309497 138.563740 112.330865 84.228615 69.364179 43.604562
31.150000 144.051082 100.377791 72.844863 55.393111 44.771756 38.141297 24.766178 12.984100 5.347791 138.806989 112.534607 84.389829 69.502772 43.703616
31.200000 144.302178 100.563178 72.988533 55.510139 44.872453 38.231739 24.835729 13.034887 5.386086 139.050216 112.738331 84.551029 69.641354 43.802665
31.250000 144.553250 100.748551 73.132192 55.627158 44.973145 38.322177 24.905278 13.085674 5.424381 139.293421 112.942037 84.712217 69.779926 43.901708
31.300000 144.804300 100.933908 73.275840 55.744170 45.073830 38.412609 24.974824 13.136461 5.462677 139.536605 113.145726 84.873392 69.918488 44.000746
31.350000 145.055328 101.119250 73.419477 55.861174 45.174509 38.503037 25.044368 13.187247 5.500975 139.779766 113.349398 85.034554 70.057039 44.099777
31.400000 145.306332 101.304576 73.563104 55.978170 45.275183 38.593460 25.113909 13.238032 5.539273 140.022906 113.553052 85.195704 70.195581 44.198803
31.450000 145.557314 101.489887 73.706719 56.095159 45.375850 38.683877 25.183448 13.288818 5.577572 140.266023 113.756689 85.356841 70.334112 44.297822
31.500000 145.808274 101.675182 73.850325 56.212139 45.476512 38.774290 25.252984 13.339602 5.615872 140.509120 113.960308 85.517966 70.472633 44.396836
31.550000 146.059211 101.860463 73.993919 56.329112 45.577167 38.864699 25.322517 13.390386 5.654173 140.752194 114.163910 85.679077 70.611144 44.495844
31.600000 146.310126 102.045728 74.137503 56.446077 45.677816 38.955102 25.392048 13.441170 5.692474 140.995247 114.367495 85.840177 70.749645 44.594847
31.650000 146.561018 102.230978 74.281076 56.563035 45.778460 39.045500 25.461577 13.491953 5.730777 141.238279 114.571063 86.001263 70.888136 44.693844
31.700000 146.811888 102.416213 74.424638 56.679984 45.879097 39.135894 25.531102 13.542736 5.769080 141.481289 114.774614 86.162337 71.026616 44.792834
31.750000 147.062736 102.601432 74.568190 56.796926 45.979729 39.226283 25.600626 13.593518 5.807385 141.724278 114.978147 86.323399 71.165087 44.891820
31.800000 147.313561 102.786637 74.711732 56.913861 46.080355 39.316667 25.670146 13.644300 5.845690 141.967245 115.181663 86.484448 71.303548 44.990799
31.850000 147.564364 102.971826 74.855262 57.030787 46.180975 39.407046 25.739665 13.695081 5.883996 142.210191 115.385163 86.645485 71.441998 45.089773
31.900000 147.815145 103.157001 74.998783 57.147706 46.281589 39.497421 25.809180 13.745861 5.922303 142.453116 115.588645 86.806509 71.580439 45.188741
31.950000 148.065904 103.342160 75.142292 57.264617 46.382197 39.587791 25.878694 13.796641 5.960611 142.696019 115.792110 86.967521 71.718869 45.287703
32.000000 148.316641 103.527304 75.285791 57.381521 46.482799 39.678156 25.948204 13.847421 5.998919 142.938901 115.995559 87.128520 71.857290 45.386659
32.050000 148.567356 103.712434 75.429280 57.498417 46.583395 39.768516 26.017712 13.898200 6.037228 143.181762 116.198990 87.289507 71.995701 45.485610
32.100000 148.818049 103.897548 75.572758 57.615305 46.683985 39.858871 26.087218 13.948979 6.075539 143.424602 116.402405 87.450482 72.134102 45.584555
32.150000 149.068720 104.082648 75.716226 57.732186 46.784570 39.949222 26.156721 13.999757 6.113850 143.667421 116.605802 87.611445 72.272493 45.683495
32.200000 149.319370 104.267733 75.859684 57.849060 46.885149 40.039568 26.226221 14.050534 6.152161 143.910219 116.809183 87.772395 72.410874 45.782429
32.250000 149.569997 104.452803 76.003131 57.965925 46.985722 40.129909 26.295719 14.101311 6.190474 144.152996 117.012547 87.933333 72.549245 45.881357
32.300000 149.820603 104.637858 76.146567 58.082783 47.086289 40.220245 26.365215 14.152088 6.228787 144.395752 117.215895 88.094258 72.687607 45.980279
32.350000 150.071187 104.822898 76.289994 58.199634 47.186850 40.310577 26.434708 14.202864 6.267101 144.638487 117.419225 88.255172 72.825958 46.079196
32.400000 150.321749 105.007924 76.433410 58.316477 47.287406 40.400904 26.504198 14.253639 6.305416 144.881201 117.622539 88.416073 72.964300 46.178108
32.450000 150.572290 105.192935 76.576815 58.433313 47.387955 40.491226 26.573686 14.304414 6.343732 145.123895 117.825837 88.576962 73.102632 46.277013
32.500000 150.822809 105.377931 76.720211 58.550141 47.488499 40.581544 26.643172 14.355188 6.382049 145.366568 118.029118 88.737839 73.240954 46.375913
32.550000 151.073307 105.562913 76.863596 58.666961 47.589037 40.671857 26.712655 14.405962 6.420366 145.609220 118.232382 88.898704 73.379267 46.474808
32.600000 151.323783 105.747880 77.006971 58.783774 47.689570 40.762165 26.782135 14.456735 6.458684 145.851851 118.435630 89.059557 73.517570 46.573697
32.650000 151.574238 105.932833 77.150335 58.900580 47.790096 40.852468 26.851613 14.507508 6.497003 146.094462 118.638861 89.220398 73.655863 46.672580
32.700000 151.824671 106.117771 77.293690 59.017378 47.890617 40.942767 26.921088 14.558280 6.535322 146.337052 118.842076 89.381227 73.794146 46.771458
32.750000 152.075083 106.302694 77.437034 59.134169 47.991132 41.033061 26.990561 14.609052 6.573642 146.579622 119.045274 89.542043 73.932420 46.870330
32.800000 152.325474 106.487603 77.580368 59.250953 48.091642 41.123351 27.060031 14.659823 6.611963 146.822171 119.248456 89.702848 74.070684 46.969196
32.850000 152.575843 106.672497 77.723692 59.367728 48.192145 41.213636 27.129499 14.710593 6.650285 147.064700 119.451621 89.863641 74.208938 47.068057
